id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,availability_365
"13870622",Luxury Condo in West Hollywood!!!,"48707723",David,Hollywood,34.09631,-118.34802,Private room,"76","1","349"
"13883276","Private 3 Beds 2 Bath, Great Location Hollywood!!!","29421385",Amir,Hollywood,34.09949,-118.34736,Entire home/apt,"249","2","220"
"13915872",Hollywood Cottage 1 Bedroom Free Parking VI,"40225166",Chris,Hollywood,34.09514,-118.34663,Entire home/apt,"105","31","104"
"13959861",THE REAL HOLLYWOOD BLVD. EXPERIENCE,"71138775",Joey,Hollywood,34.10342,-118.33252,Entire home/apt,"75","6","0"
"13972861",Private room w/balcony,"83321259",Margarita,Hollywood,34.08475,-118.31597,Private room,"45","1","0"
"13989432",❀Amazing Comfy Townhouse@Hollywood Walk of Fame❀,"27662698",Angela,Hollywood,34.10499,-118.32939,Entire home/apt,"189","1","27"
"13989946",HOLLYWOOD LUXURY SUNSET NEAR VINE❤️AT ITS BEST ❤️NEW,"83385314",B Amazing,Hollywood,34.0988,-118.31767,Entire home/apt,"129","1","290"
"13992702",Beautiful and Quiet 1 bedroom in West Hollywood,"1371587",Lauren,Hollywood,34.10029,-118.35008,Entire home/apt,"89","5","0"
"14010124",Cozy and friendly atmosphere in Central Hollywood,"44788549",Joaquin,Hollywood,34.09616,-118.33787,Shared room,"17","1","0"
"14029683",AMAZING Sunset Strip Scandinavian Chic w/ balcony,"4308992",Crystal,Hollywood,34.09671,-118.35636,Entire home/apt,"150","2","365"
"14030052",Hollywood apartment,"9024063",Sany,Hollywood,34.10219,-118.34191,Entire home/apt,"150","3","0"
"14031404",Amazing triplex in the heart of Hollywood,"84018908",YXevents,Hollywood,34.10082,-118.34808,Private room,"95","2","0"
"14080268",Nice Hollywood Apartment,"34020823",Thomas,Hollywood,34.10394,-118.3374,Entire home/apt,"99","2","109"
"14092702",Beautiful Loft Style Room in Hollywood.,"690099",Chris,Hollywood,34.09754,-118.33083,Private room,"70","2","95"
"14110392",1963 Hollywood Airstream aka the flamingo,"52611503",Marty And Melissa,Hollywood,34.08832,-118.31426,Entire home/apt,"79","1","338"
"14167668",Charming sunset room in house!,"3978363",Sarah,Hollywood,34.09651,-118.34822,Private room,"54","30","89"
"14167703","Clean & Lux Hollywood! Wash/Dryer, 2xParking, PET","78036636",M.L,Hollywood,34.10075,-118.32208,Entire home/apt,"120","30","237"
"14169985",Happy Place in the HEART of Hollywood,"35246038",John,Hollywood,34.10178,-118.32879,Entire home/apt,"99","1","0"
"14198511",Bright Hollywood Pad,"50391317",Elisa,Hollywood,34.09491,-118.32617,Entire home/apt,"85","4","0"
"14204149",Old Hollywood Charm - Secluded Gem in the City,"86199655",Jenny,Hollywood,34.10404,-118.3124,Entire home/apt,"98","3","245"
"14238941",Cozy Fun & Modern studio in the heart of Hollywood,"4659840",Nando,Hollywood,34.10241,-118.33272,Entire home/apt,"105","2","256"
"14250377",2 Stories Bright Cool and Cozy Loft in WeHo,"86740043",Lori,Hollywood,34.0956,-118.35331,Entire home/apt,"165","2","348"
"14255198",PENT HOUSE HOLLYWOOD/OPEN ROOFTOP/ 2PARKING/FITS 9,"4694107",Luly,Hollywood,34.10115,-118.34416,Entire home/apt,"280","1","0"
"14264113",Luxurious modern bedroom in heart of Hollywood.,"73102187",Daniel,Hollywood,34.09788,-118.34581,Private room,"110","30","0"
"14272021","Beautiful Loft Style Room in Hollywood, CA","690099",Chris,Hollywood,34.0992,-118.32956,Private room,"74","2","144"
"14285269",Awesome Loft Style Room in Hollywood,"690099",Chris,Hollywood,34.09922,-118.33043,Private room,"74","2","148"
"14301885","LUXURIOUS, large & modern PENTHOUSE in PRIME area!","87369769",Sam,Hollywood,34.10059,-118.32588,Entire home/apt,"175","1","10"
"14319461",Two Queen Beds In Comfy Hollywood Apartment,"36181302",Daniel,Hollywood,34.09988,-118.31463,Entire home/apt,"107","1","0"
"14338690",BRAND New 2 Bed BEST Location Hollywood LA Center!,"83596564",Moe,Hollywood,34.09785,-118.34678,Entire home/apt,"206","2","269"
"14372595",The Heart of Hollywood,"64319430",Haley,Hollywood,34.08714,-118.32335,Entire home/apt,"85","3","11"
"14388223","Location, Location, Location! Heart of Hollywood!","22396831",Teresa,Hollywood,34.10213,-118.34106,Entire home/apt,"199","2","89"
"14436333",HOLLYWOOD BLVD APARTMENT FOR 4 GUESTS,"34793546",Natalie,Hollywood,34.0961,-118.34141,Entire home/apt,"130","1","7"
"14438918",5 STAR LIVING! (3 MONTHS MINIMUM),"10239350",Jeffery,Hollywood,34.10075,-118.32621,Entire home/apt,"250","1","362"
"14444631",More than a Studio. A two story single.,"27931567",Emma Kay,Hollywood,34.09761,-118.35443,Entire home/apt,"80","14","0"
"14484150",Hollywood Charming Amazing Location,"44511989",Sarah,Hollywood,34.10512,-118.33127,Entire home/apt,"105","1","44"
"14484368",Hollywood Studio Apartment,"52540933",Douglas,Hollywood,34.10007,-118.31411,Entire home/apt,"70","2","0"
"14493950",Cozy Space in Heart of Hollywood,"80170745",Eugene,Hollywood,34.1003,-118.34291,Private room,"80","1","0"
"14520333","Hollywood ""Orange"" Single Unit in great area","21985492",Alla,Hollywood,34.10282,-118.34382,Entire home/apt,"125","30","236"
"14560685",CHARMING SPACIOUS 3BR+3BA IN HEART OF HOLLYWOOD,"41881230",Amber And Matt,Hollywood,34.10158,-118.34502,Entire home/apt,"279","1","334"
"14574699",Hollywood Easy Living,"90315535",Antonio,Hollywood,34.09038,-118.31282,Private room,"41","3","141"
"14592796",Lovely Loft Style Room In Hollywood,"690099",Chris,Hollywood,34.09745,-118.32866,Private room,"72","2","172"
"14614309",Wonderful Loft Style Room In Central Hollywood,"690099",Chris,Hollywood,34.09795,-118.33074,Private room,"73","2","154"
"14618874",Hollywood Courtyard Bungalow,"9843837",Michael,Hollywood,34.09326,-118.33902,Entire home/apt,"98","3","323"
"14648690",Cozy Private Space in Hollywood!,"63656310",Keith,Hollywood,34.10374,-118.34111,Private room,"55","1","4"
"14655287",HOLLYWOOD Studio Apt,"78701181",Sarah,Hollywood,34.10418,-118.31846,Entire home/apt,"150","1","0"
"14703041","BRIGHT, CHARMING 3BR+3BA UNIT IN HOLLYWOOD","41881230",Amber And Matt,Hollywood,34.10173,-118.34626,Entire home/apt,"298","1","358"
"14746194",Hollywood Gem in the heart of Hollywood,"30689308",Amy,Hollywood,34.08563,-118.33877,Entire home/apt,"128","1","351"
"14770302",Perfect Elegant Spot in Hollywood,"82957871",Sapir,Hollywood,34.09677,-118.3425,Entire home/apt,"399","1","365"
"14773645",Apartment near Universal Studios,"89613524",Sergei,Hollywood,34.10111,-118.33291,Entire home/apt,"129","1","32"
"14808541",House in Heart of Hollywood,"4898584",Coco,Hollywood,34.10255,-118.32258,Private room,"299","1","0"
"14810090",Amazing Large Weho studio/balcony Amazing Views!,"11524847",Amr,Hollywood,34.10136,-118.34597,Entire home/apt,"90","2","49"
"14843236",URBAN HOLLYWOOD BLVD CINEMA SUITE + 5 BEDS,"84963512",Casey,Hollywood,34.10217,-118.31008,Entire home/apt,"279","1","3"
"14844618",modern spacious hollywood loft 4 guests/parking,"11294711",Hai,Hollywood,34.09387,-118.33589,Entire home/apt,"150","1","245"
"14902575",GALLERY SPACE by FRIEZE - Gallery-Retail-Off Site,"3483671",Justin & Morgan,Hollywood,34.08389,-118.31525,Entire home/apt,"500","1","365"
"14961824",welcome home,"72529244",Magdo,Hollywood,34.09961,-118.32269,Private room,"69","3","74"
"14971540",Hollywood Sign View in Private-Room,"30376476",Cindy And Dan,Hollywood,34.10503,-118.33241,Private room,"105","1","139"
"14994891",CENTRAL HOLLYWOOD  - 3BDR/2BTHR HOUSE,"50229",Anna,Hollywood,34.09392,-118.32305,Entire home/apt,"225","5","74"
"15069489",Contemporary HOLLYWOOD Glam Pad 8,"95305280",Andre,Hollywood,34.0996,-118.34519,Entire home/apt,"155","4","255"
"15086059","Hollywood _ Gr8 Location, 3 Beds w/ Private Bath!","14978530",Koko Ben,Hollywood,34.0952,-118.3371,Private room,"43","1","83"
"15128366",COZY Masterbedroom W/parking in Hollywood,"30039285",Monay,Hollywood,34.09362,-118.33586,Private room,"75","1","317"
"15194084",Hollywood Apartment,"91162966",Robert,Hollywood,34.10409,-118.3376,Entire home/apt,"103","1","0"
"15208609",Charming Loft in the Heart of Hollywood.,"63835920",Lewis,Hollywood,34.10138,-118.33001,Entire home/apt,"139","3","363"
"15217632",Cozy Private Master Bedroom w/ Queen Bed in WeHo!,"96693009",Begum,Hollywood,34.10057,-118.35161,Private room,"99","2","64"
"15269790",PERFECT SUITE with HOLLYWOOD BLVD VIEW,"70822656",Danniel,Hollywood,34.10363,-118.3311,Entire home/apt,"116","1","33"
"15393479",UPSCALE 2BED 2BATH 2PARK OF SUNSET IN HOLLYWOOD,"59346838",Miss,Hollywood,34.09388,-118.33742,Entire home/apt,"144","2","0"
"15419489","Chic, Open Condo Loft Close to Hancock Park","12531370",Richard,Hollywood,34.0837,-118.32845,Entire home/apt,"195","1","63"
"15452191",Central*2 Bedrooms*Patio*Parking*Central Air,"98993071",Becca Marie,Hollywood,34.09534,-118.34931,Entire home/apt,"154","2","239"
"15452543",5-Star Prime Hollywood Luxurious Modern Perfection,"6640903",Lauren,Hollywood,34.10209,-118.34797,Entire home/apt,"83","1","197"
"15466336",SUPER COZY HOLLYWOOD. TWO BEDROOM W/ FREE PARKING!,"97123656",Amanda,Hollywood,34.09255,-118.34016,Entire home/apt,"139","3","81"
"15470512","Quiet, cozy, walk to the Chinese Theatre & Runyon!","81978161",Kate,Hollywood,34.10239,-118.35057,Entire home/apt,"75","2","0"
"15497033","Tri-level Modern 3b/3bth, free parking & views","37325128",Vivian,Hollywood,34.09488,-118.33252,Entire home/apt,"300","2","89"
"15524343",LUXURY 1 BEDROOM HOLLYWOOD. FREE PARKING+GYM+POOL!,"81358857",Marc & Ashley,Hollywood,34.10191,-118.33155,Entire home/apt,"125","3","234"
"15568791",1920's Hollywood Studio,"64319430",Haley,Hollywood,34.08534,-118.32263,Entire home/apt,"80","3","29"
"15585408",Modern 2 bedroom Apt at Hollywood and Sunset Blvd,"16644446",Corporate,Hollywood,34.09617,-118.33894,Entire home/apt,"299","2","0"
"15661502",Beautiful flat loft in Hollywood,"91136",Debbie,Hollywood,34.09049,-118.33787,Entire home/apt,"130","1","335"
"15719010",The Nirvana Hollywood Vintage Furnished NV 407,"101537031",T.L.C.,Hollywood,34.10292,-118.34264,Entire home/apt,"78","30","39"
"15722831","FABULOUS WALK OF FAME, prime HOLLYWOOD apartment!","87369769",Sam,Hollywood,34.10081,-118.34348,Entire home/apt,"115","1","129"
"15728329",Apt in Hollywood Steps from Chinese Theater NV110,"101537031",T.L.C.,Hollywood,34.10336,-118.34166,Entire home/apt,"80","30","142"
"15805642",Beautiful modern PH apartment in HW,"20905481",Jamie And John,Hollywood,34.09832,-118.34699,Entire home/apt,"149","31","242"
"15836108",Sunny Hollywood Home + Parking - Walk Everywhere!,"816926",Paul,Hollywood,34.09475,-118.33511,Private room,"89","3","165"
"15844809",Paramount Studios Apartment➹Netflix➹Wifi➹Parking,"21053971",Erica,Hollywood,34.08592,-118.32458,Entire home/apt,"160","2","253"
"15861653","Hip in the Heart of Hollywood, 2 Beds w/ parking!","91677048",Naghmeh,Hollywood,34.09792,-118.3458,Entire home/apt,"199","2","257"
"15884507",Luxury 1Bedroom In The Heart of Hollywood,"72593370",Michael,Hollywood,34.10152,-118.31378,Private room,"65","4","277"
"15933107","Budget Private Hollywood Room w/55""TV/Wfi/Netflix!","71606834",Jim,Hollywood,34.09611,-118.34232,Private room,"55","1","35"
"15933638","Budget Private Hollywood Room w/50""TV/Wfi/Netflix!","71606834",Jim,Hollywood,34.09563,-118.34257,Private room,"39","1","30"
"15990856",Hollywood Private Guest House,"2609735",Elizabeth,Hollywood,34.10281,-118.35326,Entire home/apt,"92","3","300"
"15992198",BRAND NEW SPACIOUS 3BR+3BA IN HEART OF HOLLYWOOD,"41881230",Amber And Matt,Hollywood,34.10186,-118.3467,Entire home/apt,"299","1","356"
"15999940",HOLLYWOOD: #1 Room Private Entrance+Sofa Bed,"1443295",Jacquie,Hollywood,34.09413,-118.32223,Private room,"55","30","176"
"16002692",Spacious Studio in Hollywood,"16403300",Zana,Hollywood,34.09472,-118.35328,Entire home/apt,"110","1","232"
"16005902",Top bunk! Middle of Hollywood,"22366805",Autumn,Hollywood,34.08752,-118.33238,Shared room,"35","15","0"
"16033425",1bd Luxury Retreat DownTownHollywood,"50857863",Zaza,Hollywood,34.10196,-118.33747,Entire home/apt,"145","1","0"
"16036215",12th Floor Penthouse Art Studio with Amazing Views,"14280429",Rod,Hollywood,34.10277,-118.32699,Entire home/apt,"150","7","0"
"16067203",★★ 1BR Cool Walk of Fame Condo with Balcony!! ★★,"9288450",Kay’s,Hollywood,34.10322,-118.33748,Entire home/apt,"150","10","72"
"16070252",1930's Hollywood Apartment FREE PARKING,"92688572",Alexandra,Hollywood,34.10282,-118.31036,Entire home/apt,"75","2","1"
"16088534",Veronica's place!,"32986826",Veronica,Hollywood,34.09625,-118.3309,Private room,"32","7","0"
"16158235",3 BED APT WITH GORGEOUS VIEWS OF HOLLYWOOD SIGN,"41881230",Amber And Matt,Hollywood,34.08799,-118.30971,Entire home/apt,"254","1","356"
"16158562","Hollywood Home; PRIVATE ROOM / PRIVATE BATH","48732979",James And Ever,Hollywood,34.09039,-118.31485,Private room,"72","2","11"
"16160774",Modern Hollywood Studio,"101067378",Abby,Hollywood,34.102,-118.34552,Entire home/apt,"150","2","42"
"16162371",HOLLYWOOD: #2 Room Private Entrance + DECK,"1443295",Jacquie,Hollywood,34.09458,-118.32416,Private room,"55","3","176"
"16177435",3 BED + 3 BATH WITH ICONIC HOLLYWOOD SIGN VIEW,"41881230",Amber And Matt,Hollywood,34.08752,-118.30998,Entire home/apt,"254","1","360"
"16213767",Beautiful Place in the Heart of Hollywood,"25134961",Andy,Hollywood,34.09947,-118.3261,Entire home/apt,"110","2","0"
"16215481",Charming Studio/Heart of Hollywood,"48298969",Nancy,Hollywood,34.09792,-118.33488,Entire home/apt,"65","5","0"
"16232400",2 Bdrm Condo in the Heart of Hollywood/Pantages,"4925501",John,Hollywood,34.09887,-118.33105,Entire home/apt,"150","2","325"
"16241555",Cozy apartment in Hollywood,"1559936",Marilda,Hollywood,34.09715,-118.33073,Entire home/apt,"77","3","0"
"16258398",In The Heart of HOLLYWOOD cute apt4,"46394935",Frank And Belinda,Hollywood,34.09267,-118.32339,Entire home/apt,"107","3","0"
"16287929",Historic Studio On The Walk of Fame,"70264119",Bell,Hollywood,34.10077,-118.3335,Entire home/apt,"109","1","325"
"16323618","Beautiful Modern 1BR apt, off SUNSET in HOLLYWOOD","76160866",Mendel,Hollywood,34.09354,-118.33565,Entire home/apt,"99","2","3"
"16338361",Hollywood Wonder 1BDR Pool+Jacuzzi+Gym,"2331850",Dan,Hollywood,34.1018,-118.33315,Entire home/apt,"89","1","147"
"16349810",One private bedroom in Hollywood,"34660629",Kelly,Hollywood,34.09804,-118.34239,Private room,"70","1","0"
"16354676","Bdgt Prvte Hollywood Bedrm w/King/60""TV/WIFI/Ntflx","71606834",Jim,Hollywood,34.09623,-118.34116,Private room,"57","1","37"
"16369295",Hollywood Hot Spot lX,"13284034",Timothy,Hollywood,34.0926,-118.33027,Entire home/apt,"200","1","323"
"16375657",Hollista,"5123520",Lea&Lenny,Hollywood,34.10212,-118.35183,Entire home/apt,"252","2","230"
"16377017",Beautifully renovated 1 Bd / 1 Bth in Hollywood!,"33982216",Bree,Hollywood,34.09651,-118.35108,Entire home/apt,"109","1","50"
"16384358",West Hollywood: Huge Spanish Style Duplex A,"107327388",Jonathan,Hollywood,34.08575,-118.33728,Entire home/apt,"95","1","0"
"16393922",Contempo-Cozy Apartment in the Heart of Hollywood,"107388044",Rob,Hollywood,34.10449,-118.33008,Entire home/apt,"135","4","71"
"16408952","The Heart of Hollywood in ""Most Bohemian Building""","107214633",Joey,Hollywood,34.1033,-118.34496,Entire home/apt,"100","2","0"
"16416743",Great Location Hollywood Room - C,"107587090",Mattias + Priscilla,Hollywood,34.08423,-118.31407,Private room,"49","2","7"
"16417082",Best Hollywood Location! Private Room - X,"107587090",Mattias + Priscilla,Hollywood,34.08515,-118.31318,Private room,"39","2","1"
"16417391",Hollywood Cottage 1 Bedroom Free Parking II,"40225166",Chris,Hollywood,34.09552,-118.34461,Entire home/apt,"120","31","171"
"16417715",Hollywood Cottage 1 Bedroom Free Parking III,"40225166",Chris,Hollywood,34.09571,-118.34526,Entire home/apt,"119","31","170"
"16418296",Hollywood Cottage 1 Bedroom Free Parking IV,"40225166",Chris,Hollywood,34.0945,-118.3451,Entire home/apt,"119","2","160"
"16427655","Best FULL APT in Hollywood, ""Zen- Fengshui""","1692103",Wesley,Hollywood,34.0959,-118.31025,Entire home/apt,"85","2","40"
"16465572",LUXURY 1BR+1BA IN HOLLYWOOD CLOSE TO LARCHMONT,"41881230",Amber And Matt,Hollywood,34.08676,-118.33125,Entire home/apt,"179","1","355"
"16465797",2 BED + 2 BATH CLOSE TO LARCHMONT VILLAGE,"41881230",Amber And Matt,Hollywood,34.08753,-118.33243,Entire home/apt,"200","1","344"
"16475844",Beautiful Mid Century Home in Historic Hollywood,"1311794",Robert,Hollywood,34.09997,-118.35595,Entire home/apt,"200","21","0"
"16476875","In the heart of Hollywood, cute apt. (2)","46394935",Frank And Belinda,Hollywood,34.09487,-118.32356,Entire home/apt,"107","3","2"
"16481424",Best Hollywood Walk of Fame Home 11,"12812392",Amazing,Hollywood,34.1015,-118.34264,Entire home/apt,"139","1","363"
"16492529",Cozy Hollywood Room - B,"107587090",Mattias + Priscilla,Hollywood,34.08372,-118.31493,Private room,"63","2","8"
"16496123",Hollywood Hangout Spacious. Home away from Home.,"48516062",Ed/Josh,Hollywood,34.09126,-118.32272,Private room,"77","2","48"
"16497096",2 Bedroom 2 bath in Heart of Hollywood,"1413887",Kevin,Hollywood,34.08762,-118.32322,Entire home/apt,"150","1","226"
"16544811","Private room,friendly apt","70685101",Nathan,Hollywood,34.09978,-118.31146,Private room,"50","1","320"
"16546932",Luxe Hollywood 10,"95305280",Andre,Hollywood,34.09922,-118.34392,Entire home/apt,"155","4","202"
"16571393",Cozy/modern Designer Loft in Hollywood,"61245352",Natalie,Hollywood,34.10068,-118.32949,Shared room,"82","2","90"
"16587254",Cute Hollywood Studio Apartment,"3978363",Sarah,Hollywood,34.09657,-118.34975,Entire home/apt,"99","7","71"
"16612629",SWEET HOLLYWOOD+PARKING+POOL SLEEPS UP TO 6!,"36745703",Suzette,Hollywood,34.10151,-118.34237,Entire home/apt,"99","1","234"
"16620743",Cozy & Clean Heart of Hollywood  with a view,"15689931",Travis,Hollywood,34.09843,-118.34113,Entire home/apt,"150","3","0"
"16621124",Luxury Hollywood Villa 4Bed 4.5Bath +2 Car Garage,"60679632",Angel,Hollywood,34.10005,-118.35002,Entire home/apt,"491","2","365"
"16692197",Heart of Hollywood - Spacious Bohemian 1 Bedroom,"20235264",Jonathan,Hollywood,34.09723,-118.35316,Entire home/apt,"75","1","0"
"16739921",Stunning 1 Bedroom + Parking In HEART of HOLLYWOOD,"102908962",Chaim,Hollywood,34.09769,-118.34201,Entire home/apt,"169","1","68"
"16765828",Hollywood Cozy Cabana - 'E',"107587090",Mattias + Priscilla,Hollywood,34.08396,-118.31268,Private room,"20","2","3"
"16767318",Cozy hollywood Swedish Cabana - 'G',"107587090",Mattias + Priscilla,Hollywood,34.08572,-118.31495,Private room,"33","2","18"
"16767712",Hollywood Cozy Cabana - 'H',"107587090",Mattias + Priscilla,Hollywood,34.08382,-118.31488,Private room,"37","2","2"
"16767799",Hollywood Urban Glamp Cabana - 'I',"107587090",Mattias + Priscilla,Hollywood,34.0859,-118.31295,Private room,"33","2","12"
"16768865",The Goddess Sanctuary,"2186512",Joey,Hollywood,34.09822,-118.35459,Entire home/apt,"55","2","132"
"16781256",West Hollywood Modern Escape,"6640903",Lauren,Hollywood,34.09332,-118.33714,Entire home/apt,"90","1","45"
"16811843",One bedroom in Hollywood,"1592471",Rebecca,Hollywood,34.09889,-118.34756,Private room,"120","1","83"
"16826167",Convenient flat/apt  In the Heart of Hollywood,"111961514",Emmanuel,Hollywood,34.10487,-118.3312,Private room,"65","1","42"
"16827750",Charming Cute And Warming.,"40717329",Dalia,Hollywood,34.09774,-118.33101,Entire home/apt,"200","1","365"
"16857801",Clean & Bright 2 bedroom on Hollywood Blvd,"30572195",Lilly,Hollywood,34.10167,-118.33161,Entire home/apt,"165","1","1"
"16858465",Great Location In a Quiet Neighborhood,"79918049",Larissa,Hollywood,34.09573,-118.3546,Private room,"59","14","285"
"16876785",COMFY MaSTeRbedDrOoM W/parking in HOLLYWOOD,"30039285",Monay,Hollywood,34.09298,-118.33718,Private room,"70","1","163"
"16913028",Studio Apartment in the Heart Hollywood NV 201,"101537031",T.L.C.,Hollywood,34.10322,-118.34197,Entire home/apt,"75","30","201"
"16914262",Room in Hollywood,"112937270",Daniel,Hollywood,34.09313,-118.33565,Private room,"45","2","0"
"16930516",LUXURY 2 BEDROOM HOLLYWOOD. GYM&POOL,"81358857",Marc & Ashley,Hollywood,34.10345,-118.33903,Entire home/apt,"159","3","297"
"16960266",Awesome Chinese Theatre Apartment Great Location!,"58020560",Phillip,Hollywood,34.10149,-118.34399,Entire home/apt,"110","1","354"
"16976977",Chateau Lulu,"113597520",Michael,Hollywood,34.09212,-118.34125,Private room,"150","3","88"
"16978519",Trendyy Hollywood Penthouse,"86769072",Devin,Hollywood,34.1026,-118.33571,Entire home/apt,"109","1","28"
"16986489",Modern Studio close to Hollywood Walk of Fame!,"12658759",Alejandro,Hollywood,34.09221,-118.32375,Entire home/apt,"89","1","30"
"17016162",Hollywood Large Studio,"114102975",Stephanie,Hollywood,34.10046,-118.31708,Private room,"125","1","268"
"17030419",Cozy mid-century modern studio in the heart of LA!,"110512335",Greg,Hollywood,34.09744,-118.35352,Entire home/apt,"75","2","0"
"17031434",Big private bedroom in Hollywood,"7649519",Julia,Hollywood,34.09443,-118.3148,Private room,"55","2","42"
"17049365",Heart of Hollywood - MASTER BEDROOM & Parking,"551786",Eddie,Hollywood,34.09932,-118.34413,Private room,"98","1","310"
"17070796",HOLLYWOOD WALK OF FAME PENTHOUSE,"17981722",Doing Right Rentals,Hollywood,34.10312,-118.3376,Entire home/apt,"319","1","0"
"17093551","Luxury Modern Airbnb, West Hollywood, CA.","54842664",Belona,Hollywood,34.09648,-118.34022,Entire home/apt,"139","2","86"
"17100521",HOLLYWOOD BLVD VIEW PENTHOUSE,"17981722",Doing Right Rentals,Hollywood,34.10274,-118.33901,Entire home/apt,"349","1","4"
"17107959",GREAT STAY @ 4BED/2BATH HOLLYWOOD CHARMER,"65000336",William,Hollywood,34.10078,-118.3589,Entire home/apt,"275","1","74"
"17138584",Best PatioView in Hollywood/LA  everything $126,"24097387",Essam,Hollywood,34.10166,-118.3465,Private room,"79","3","180"
"17141159",Cozy Hollywood Cabana - 'N',"107587090",Mattias + Priscilla,Hollywood,34.08523,-118.3128,Private room,"37","2","16"
"17157517","Hollywood central & pool, Los Angeles","25172608",Alexis,Hollywood,34.10451,-118.31832,Entire home/apt,"71","2","7"
"17160220",Cozy Hollywood  Cabana - 'J',"107587090",Mattias + Priscilla,Hollywood,34.08392,-118.31497,Private room,"37","60","27"
"17160382",The Hollywood Pirate Cabana - 'L',"107587090",Mattias + Priscilla,Hollywood,34.08396,-118.31312,Private room,"37","2","20"
"17160425",Hollywood Urban Glamping - Pod 'P',"107587090",Mattias + Priscilla,Hollywood,34.08599,-118.31347,Private room,"27","3","0"
"17160458",Cozy Hollywood Cabin - Room 'M',"107587090",Mattias + Priscilla,Hollywood,34.0843,-118.31412,Private room,"37","2","3"
"17168950",The Cosmopolitan 3 Bedroom flat,"15735406",Patrick,Hollywood,34.0963,-118.3526,Entire home/apt,"144","1","12"
"17190341",PRIME HOLLYWOOD WALK-OF-FAME STUDIO/PARKING/POOL,"87020582",Kyle,Hollywood,34.10345,-118.34287,Entire home/apt,"150","1","81"
"17209872",Cozy Spacious 2bdr2ba apt Hollywood,"30039285",Monay,Hollywood,34.09474,-118.33601,Entire home/apt,"190","1","102"
"17281889",LUXURY 3 BEDROOM  JUST BY THE HOLLYWOOD BOULEVARD,"41881230",Amber And Matt,Hollywood,34.10217,-118.3469,Entire home/apt,"299","1","351"
"17286324",EXCELLENT 2BED & 2BATH ON SUNSET,"59346838",Miss,Hollywood,34.0927,-118.33687,Entire home/apt,"135","1","31"
"17300178",Cozy private room & private bathroom in LA,"10299687",Corey,Hollywood,34.09279,-118.34118,Private room,"45","6","334"
"17307565","Hollywood Penthouse: Central AC, Gym and Pool!","14995283",Lev,Hollywood,34.0986,-118.31168,Entire home/apt,"499","4","83"
"17328378",Upscale Studio in the heart of Hollywood,"36175495",Tiffani,Hollywood,34.09827,-118.32622,Entire home/apt,"169","2","0"
"17333752",Cozy Hollywood home with Breathtaking views,"92029437",Larissa,Hollywood,34.10233,-118.33063,Entire home/apt,"97","1","252"
"17348661",Hollywood: Sunset and Bronson,"51356959",Anthony,Hollywood,34.09796,-118.31796,Private room,"35","2","0"
"17385580",Furnished Modern Hollywood Large1Bdr NV 205,"101537031",T.L.C.,Hollywood,34.10322,-118.34153,Entire home/apt,"100","30","90"
"17468583",Hollywood Apt on the Blvd,"42161837",Davey,Hollywood,34.10164,-118.31912,Private room,"75","1","363"
"17514610",Bright and Spacious Studio Share,"57198960",Robyn,Hollywood,34.10475,-118.33744,Shared room,"50","1","0"
"17516463",MODERN HOLLYWOOD PENTHOUSE + VIP DISCOUNTS,"65809958",Isaac,Hollywood,34.10073,-118.32475,Entire home/apt,"289","1","0"
"17525917","Cheap Low Price - Walk of Fame-Pool, Parking","44223189",Jenny And Rob,Hollywood,34.10314,-118.33218,Entire home/apt,"110","1","314"
"17530177",Hollywood  prime location & views No car needed!:),"48516062",Ed/Josh,Hollywood,34.10285,-118.32308,Private room,"163","2","2"
"17530544",Beautiful Craftsman Home in the Heart of Hollywood,"43127438",Andy,Hollywood,34.09995,-118.35316,Entire home/apt,"350","30","0"
"17547642",Hot Spot In Hollywood,"119033920",Tim,Hollywood,34.09428,-118.33897,Entire home/apt,"220","3","120"
"17568889",Hollywood Hot Spot lX,"119033920",Tim,Hollywood,34.09254,-118.32986,Entire home/apt,"180","2","312"
"17577585","Hollywood Hideaway , AC, WIFI, HDTV","119392124",Daniel,Hollywood,34.08712,-118.3221,Entire home/apt,"130","1","195"
"17624914","Penthouse Loft: Gym, AC, Fast Wifi, and Pool!","14995283",Lev,Hollywood,34.09983,-118.31067,Private room,"65","2","180"
"17625019","Penthouse Suite! Central AC, Gym, and Pool!","14995283",Lev,Hollywood,34.1005,-118.31004,Private room,"79","2","180"
"17628591",Hollywood Perfect Private BedRoom & BathRoom & TV,"55312663",Andrz,Hollywood,34.10002,-118.3442,Private room,"69","2","0"
"17633800",Perfect Location in Hollywood,"119927058",Tiger,Hollywood,34.09685,-118.35483,Private room,"65","2","34"
"17640212",Modern Hollywood Home With Breathtaking Views!,"92029437",Larissa,Hollywood,34.10504,-118.33119,Entire home/apt,"99","1","252"
"17655933",Private One bedroom in Hollywood,"7595383",Jamie,Hollywood,34.09526,-118.31727,Private room,"75","14","364"
"17666624",Hollywood Regency Boho Eclectic 1bd,"2694086",Lavonne,Hollywood,34.095,-118.35049,Entire home/apt,"103","7","0"
"17668094",Hollywood Funky Room,"45312242",Bobby And Julie,Hollywood,34.10109,-118.32163,Private room,"61","2","16"
