id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,availability_365
"7388299",Venice Room Rental,"1006017",Andrew,Venice,33.98261,-118.46927,Private room,"175","1","0"
"7390267",Abode by the Beach,"6200321",Frankie,Venice,33.99004,-118.47352,Entire home/apt,"120","1","0"
"7390564",SANTA MONICA ADJACENT Ocean View 1 Bedroom Apt,"17739626",Cheryl,Venice,33.99582,-118.47888,Entire home/apt,"199","7","365"
"7422773",Quaint Venice Beach Cottage,"38884021",Janet,Venice,33.99261,-118.46306,Entire home/apt,"180","2","33"
"7451212","Venice Beach Oasis, 1/2 block from beach","38854642",Michele,Venice,33.99299,-118.4782,Private room,"101","1","9"
"7460366",Custom-Built Villa Four Blocks from Venice Beach,"1985607",Maria Luz,Venice,33.99568,-118.4716,Entire home/apt,"299","1","75"
"7478647",Delightful Two Bedroom Back House,"39161385",Melinda,Venice,33.99565,-118.46285,Entire home/apt,"122","4","40"
"7494909",GORGEOUS BEACH BUNGALOW,"4507612",Alicia,Venice,33.9932,-118.4704,Entire home/apt,"300","2","0"
"7513280","Hip, Modern, Studio block to beach","39358464",James J.,Venice,33.98404,-118.47189,Entire home/apt,"130","1","288"
"7515961",Venice Apt 8 blks from beach,"39377353",Melissa,Venice,34.00071,-118.47042,Entire home/apt,"100","2","0"
"7518491",VENICE BEACH STUDIO,"17653197",Gil,Venice,33.98867,-118.47318,Entire home/apt,"250","1","68"
"7547430","Cozy Venice 2bed,Steps to Boardwalk","38408342",Jonathan,Venice,33.98311,-118.47058,Entire home/apt,"175","1","294"
"7611435",VENICE MOD LOFT ABBOT KINNEY,"39918201",Donald,Venice,33.99264,-118.46279,Entire home/apt,"235","4","141"
"7651638",Ocean Views on the Venice Beach Boardwalk!,"19977865",Sabrina,Venice,33.99254,-118.47791,Entire home/apt,"185","30","0"
"7728279",Gorgeous Apt. with Full Ocean Views,"34015546",Leslie,Venice,33.97816,-118.46684,Entire home/apt,"265","3","0"
"7732536",1 Block To Beach! Big Stylish Condo,"30477330",Rachel,Venice,33.99619,-118.47809,Entire home/apt,"247","4","0"
"7734698",Amore Del Azul,"8797131",Rob,Venice,33.99672,-118.46867,Entire home/apt,"108","2","236"
"7735593",Awesome Apt - Walk to the Beach!,"5487750",Jessica,Venice,33.99732,-118.47195,Entire home/apt,"175","3","0"
"7750329",Awesome Venice Beach Pad Tranquil Room # 1,"5830921",Rini,Venice,33.99551,-118.47912,Private room,"125","1","355"
"7760634",Morning Sun Room for Two 5 Blocks to Venice Beach,"33530970",Aaron,Venice,33.9943,-118.46804,Private room,"60","1","230"
"7805290",SUNNY 2 BEDROOM IN THE HEART OF VENICE BEACH - #1,"41084092",Donna,Venice,33.9916,-118.47412,Entire home/apt,"225","31","333"
"7824127",Sunny Cozy Beach Bungalow,"3418141",Tashi,Venice,33.99066,-118.47556,Entire home/apt,"150","2","256"
"7825315","Stylish, Cozy Apartment with Outdoor Art Studio","30359367",Lea & Jordan,Venice,33.99756,-118.47032,Entire home/apt,"189","1","362"
"7839668",Private room 2 blocks Abbott Kinney,"18196952",Judson,Venice,33.9923,-118.46466,Private room,"95","1","0"
"7841416",Summer  Breezes Room for Two: 5 Blocks to Beach,"33530970",Aaron,Venice,33.99313,-118.46878,Private room,"67","1","235"
"7856690",SUNNY 2 BEDROOM IN THE HEART OF VENICE BEACH - #2,"41084092",Donna,Venice,33.99185,-118.47395,Entire home/apt,"234","31","338"
"7859530",★ Modern Beachside 2BR Den ★ Venice,"5281327",B & M,Venice,33.98505,-118.46935,Entire home/apt,"229","1","323"
"7938594",Colorful Venice Beach Home,"18348658",Haley And Josh,Venice,33.99196,-118.46836,Private room,"90","2","0"
"7938771",Charming Oasis 1 Block from Beach!,"22966517",Katherine,Venice,33.97683,-118.46057,Private room,"150","1","0"
"7951852",Modern & Open Home Steps from Beach,"12896578",Harper & Mike,Venice,33.98242,-118.46937,Private room,"166","1","81"
"7954065","Breezy, Stylish Bungalow with Patio","837146",Cassidy,Venice,33.99698,-118.46217,Entire home/apt,"129","3","295"
"7966416",Eco-Friendly Turquoise Cabin,"27333258",Em,Venice,34.00026,-118.46787,Entire home/apt,"120","1","353"
"7983761",1 Bedroom Apartment @ Venice Beach,"5488355",Gladys,Venice,33.99329,-118.47745,Entire home/apt,"140","2","0"
"8000915",SUNNY 1 BEDROOM IN THE HEART OF VENICE BEACH - #3,"41084092",Donna,Venice,33.99084,-118.47386,Entire home/apt,"186","31","322"
"8028280",Cozy beach bungalow close to ALL!,"42389836",Joe,Venice,33.98745,-118.46951,Entire home/apt,"175","1","0"
"8029446",VENICE MODERN STUDIO 1 BLK TO BEACH & SANTA MONICA,"1680823",E.J.,Venice,33.99601,-118.4785,Entire home/apt,"175","2","41"
"8034807",SUNNY STUDIO IN THE HEART OF VENICE BEACH - #5,"41084092",Donna,Venice,33.99007,-118.47397,Entire home/apt,"156","31","335"
"8034942",SUNNY 1 BEDROOM IN THE HEART OF VENICE BEACH - #4,"41084092",Donna,Venice,33.99044,-118.47508,Entire home/apt,"186","31","340"
"8085592",300FT FROM BEACH W REAL ARCADE!!,"42697773",Scott,Venice,33.98833,-118.47494,Entire home/apt,"180","1","0"
"8116855","Venice Canals, Beautiful Duplex","42860321",Vera,Venice,33.98372,-118.46564,Entire home/apt,"295","3","0"
"8150321","Venice ""Home away from Home""","3273889",Ryan,Venice,33.98825,-118.46607,Entire home/apt,"225","2","363"
"8167425",HISTORIC  Venice BEACH Pad STEPS 2 BEACH!,"43104282",Sam,Venice,33.99192,-118.47593,Entire home/apt,"200","4","256"
"8167440",VENICE 2BD BEACH PAD 200 STEPS 2 THE BEACH !,"43104282",Sam,Venice,33.99052,-118.47712,Entire home/apt,"247","3","163"
"8193604",Venice Queen Room  & Beautiful Bath,"20037653",Suzan,Venice,34.00793,-118.45464,Private room,"100","1","14"
"8208349",Sea Gem Venice Beach House,"43283566",Sonia,Venice,33.97997,-118.46717,Entire home/apt,"350","4","364"
"8212696",Venice Studio Apt in Quiet Zone.,"1608183",Simone,Venice,34.00286,-118.45637,Entire home/apt,"118","5","110"
"8253899",Cozy Beach Bungalow in Venice,"17609322",Sonya,Venice,33.99779,-118.47566,Entire home/apt,"250","4","0"
"8323464",Venice Beach House,"4348263",Cale,Venice,33.98775,-118.46027,Private room,"125","10","0"
"8354615",Bright Venice bch apt- Abbot Kinney,"6486692",Cori,Venice,33.99612,-118.46639,Private room,"100","3","0"
"8373229",Steps to the Sand,"29749810",Karen,Venice,33.96746,-118.45761,Entire home/apt,"197","2","354"
"8384958",Great location 4 blocks from beach,"44034023",Timothy Sean,Venice,33.99677,-118.47608,Entire home/apt,"115","2","342"
"8388471",Gorgeous Boat on the Harbor,"44201108",Stefan,Venice,33.98982,-118.4579,Entire home/apt,"349","1","358"
"8391195","Clean spacious bohochic Venice hideaway, walk town","2844252",Crystal,Venice,33.99533,-118.45004,Entire home/apt,"175","2","109"
"8440809",venice beach apt best location,"44441566",Dara,Venice,33.99835,-118.47524,Entire home/apt,"250","2","178"
"8446430",Charming Venice Beach Bungalow,"8391722",Maury,Venice,33.98663,-118.46927,Entire home/apt,"99","1","0"
"8472340",Cozy 1 Bedroom Venice Blvd,"44616971",Denise,Venice,33.99435,-118.45193,Entire home/apt,"85","31","320"
"8490807",1908 Craftsman's in Venice,"44717993",Elizabeth,Venice,33.98523,-118.47057,Entire home/apt,"420","5","358"
"8508295",Cool Casita in Lovely Venice Yard,"16443412",Sarah,Venice,33.99478,-118.46224,Entire home/apt,"209","2","140"
"8520911","Spacious, modern, beach experience","44866621",Ricky,Venice,33.9675,-118.45381,Entire home/apt,"350","180","365"
"8610414",Spacious 2/2 steps to the beach,"1458653",Lauren,Venice,33.98259,-118.46783,Entire home/apt,"300","5","81"
"8615468",Bungalow One by Open Air Homes,"9075429",Brad & Sean,Venice,33.99269,-118.4707,Entire home/apt,"300","1","286"
"8615847",Bungalow Two by Open Air Homes,"9075429",Brad & Sean,Venice,33.99267,-118.47078,Entire home/apt,"300","1","318"
"8615906",Bungalow Three by Open Air Homes,"9075429",Brad & Sean,Venice,33.99484,-118.47114,Entire home/apt,"325","1","318"
"8627948",Private Bedroom Marina del Rey,"5992350",Jana,Venice,33.97725,-118.4632,Private room,"177","2","0"
"8630054","2 Bedroom OceanView, Steps to Beach","10654388",Jason,Venice,33.98549,-118.47316,Entire home/apt,"325","1","265"
"8646617","Zen-like, detached, guest rm + bath","1928443",Julie,Venice,33.997,-118.45565,Private room,"150","2","260"
"8651405",Family Friendly Surf Home on Venice Walk Streets,"30929527",Megan,Venice,33.99486,-118.45915,Entire home/apt,"171","2","80"
"8654052",Light filled Spanish Bungalow,"4957288",Kate,Venice,33.99873,-118.44919,Entire home/apt,"200","1","0"
"8686231",3 bedrooms at the Beach,"43526646",Nina,Venice,33.9754,-118.46229,Entire home/apt,"340","3","334"
"8687518",Sexy Studio steps from the beach,"43526646",Nina,Venice,33.97537,-118.461,Entire home/apt,"174","2","328"
"8700680",Venice Beach Abbot Kinney 3bd House,"45675130",J,Venice,33.99276,-118.4659,Entire home/apt,"325","1","298"
"8720606",Modern Beach Bungalow -Free Parking,"35031592",Cara,Venice,33.99544,-118.46639,Entire home/apt,"227","3","0"
"8741408",ResortStyle Spacious Dual Master 2b2b Marina Del R,"45858338",Ashley,Venice,33.98473,-118.44597,Entire home/apt,"120","1","143"
"8742017","Venice Modern Home, Abbot Kinney","45861464",Beth,Venice,33.99298,-118.46005,Entire home/apt,"550","4","0"
"8743978",Block from Ocean Private Bed+Bathrm,"17226578",Brooke,Venice,33.97708,-118.46254,Private room,"150","1","0"
"8754076","Sunny Venice Beach House, 1 mile to Beach","5066649",Silam,Venice,34.00374,-118.4677,Entire home/apt,"135","3","8"
"8792682",Vibrant Venice| Stroll & Surf | near Muscle Beach,"31148752",TurnKey,Venice,33.99277,-118.476,Entire home/apt,"269","2","349"
"8806357",1 bedroom appart Great Sunset View,"46139762",Emmanuel,Venice,33.99459,-118.44992,Private room,"120","1","0"
"8829167",Love Venice Mid-Century Family Home,"2665108",Angela,Venice,33.99626,-118.4542,Entire home/apt,"379","2","15"
"8845349",2 mins to sand PRIME Venice location FREE parking!,"36053891",James,Venice,33.98857,-118.47228,Entire home/apt,"196","31","45"
"8849545",☀️apartment right on venice beach☀️,"46339958",Asha,Venice,33.99217,-118.47784,Entire home/apt,"95","3","0"
"8849712",Spacious Venice Loft - A Block From Beach,"28407623",Derek,Venice,33.97873,-118.46467,Entire home/apt,"150","3","0"
"8899719",Most Historic House in Venice Beach,"46554964",Mark,Venice,33.98961,-118.4677,Entire home/apt,"400","4","71"
"8907790",PRIVATE ROOM & PRIVATE BATHROOM!!!!,"8168305",Keith,Venice,33.9878,-118.45988,Private room,"62","26","300"
"8908613","Oasis By Abbot Kinney, Rose Ave & Venice Beach","39295994",Amy,Venice,33.99619,-118.46978,Entire home/apt,"200","2","187"
"8941620",VENICE BUNGALO,"27921566",Sean,Venice,33.99801,-118.45159,Private room,"110","1","365"
"8967464",Stylish Venice Bungalow,"10609520",Daniel,Venice,34.00305,-118.46057,Entire home/apt,"300","28","358"
"8985232",Venice Beach Studio with Parking,"22159815",Cathy,Venice,33.99065,-118.4775,Entire home/apt,"175","5","121"
"9005332",Venice Sanctuary Estate,"21458609",At-Homeness Vacation Rentals,Venice,33.99011,-118.46378,Entire home/apt,"1000","6","0"
"9010100",The Red Venice Bungalow,"46814053",Ingrid,Venice,33.9889,-118.45157,Entire home/apt,"110","2","312"
"9011478",FABULOUS 4 BD/4 BA BEACH HOUSE,"2374621",Lena,Venice,33.96744,-118.45763,Entire home/apt,"246","1","121"
"9012348",Venice 3 story BBQ JACUZZI,"31816035",Rob,Venice,33.98659,-118.45693,Entire home/apt,"450","6","308"
"9014060",Modern Venice Craftsman Home Oasis - Jungle Room,"3386487",Emily,Venice,33.99669,-118.4597,Private room,"70","2","281"
"9015954",Master bed/bath near Abbot Kinney!,"21234520",Monica,Venice,33.99672,-118.46726,Private room,"100","1","0"
"9026670",Walk to Abbot Kinney and Beach!,"29114904",Leigh,Venice,33.99073,-118.45917,Entire home/apt,"250","3","7"
"9029206",Hip Venice detached studio /Air Conditioning,"5339529",Sonya,Venice,33.99613,-118.46649,Entire home/apt,"125","2","332"
"9047652",Bohemian Bungalow in Venice Beach,"22337439",Erin,Venice,33.9852,-118.46245,Entire home/apt,"179","3","0"
"9048801",Private Venice Beach Bungalow (Bikes included!),"6065513",Kelly & Stephan,Venice,33.99639,-118.46595,Entire home/apt,"155","2","168"
"9061204",Room by the beach 5 min from abbot,"10908608",Philip,Venice,33.98938,-118.4737,Private room,"85","3","0"
"9133101",VENICE STUNNING LOFT-1 BLK 2 BEACH &  SANTA MONICA,"1680823",E.J.,Venice,33.99508,-118.47927,Entire home/apt,"250","2","79"
"9136734",10 minute walk to Venice Beach - 3BR/2BA,"45839570",Paul,Venice,33.99401,-118.44926,Entire home/apt,"157","2","0"
"9183154",modern studio in BEACHFRONT iconic building,"20383529",Ilya & Elena,Venice,33.98207,-118.47009,Entire home/apt,"139","2","146"
"9184656",Venice Beach Cottage Steps to Sand,"44787464",Drew,Venice,33.99591,-118.4769,Entire home/apt,"260","2","90"
"9185425",Pacific Avenue - 1 Block to Beach!,"47789967",Cindy,Venice,33.99408,-118.47808,Entire home/apt,"450","4","337"
"9216060",Spacious 1+1 on Abbot Kinney,"29279473",Karsten,Venice,33.98887,-118.45453,Entire home/apt,"145","2","0"
"9279809",Award winning modernist Abbot Kinney beach LOFT,"48190218",Leila,Venice,33.99135,-118.46586,Entire home/apt,"350","4","328"
"9316551",Cozy Cottage near Venice Beach,"3105106",Dylan,Venice,33.9943,-118.47119,Entire home/apt,"104","6","0"
"9331217",cool studio 1 block to beach,"1367620",Melodie,Venice,33.99258,-118.47647,Private room,"89","1","356"
"9393041",Beachy Henhouse 8 blocks from beach,"21424115",Heather,Venice,33.99868,-118.46528,Entire home/apt,"99","1","323"
"9411607","Watch Palm Trees Sway at a Serene, Sun-Filled Home","19596237",Giovanna,Venice,33.99672,-118.47288,Entire home/apt,"259","4","13"
"9432869",Great 4 Bed 3 bath Home in Venice,"12243960",Mike & Ruthie,Venice,33.99028,-118.45124,Entire home/apt,"299","5","0"
"9452639",Sunny Beach Apt In Heart of Venice!,"28204103",Ryan,Venice,33.99141,-118.47513,Entire home/apt,"105","3","0"
"9473604",Ocean Beach House-Steps to the Venice Beach sand!,"23393781",Jenna,Venice,33.99084,-118.47661,Entire home/apt,"300","1","43"
"9476076",Venice Beach Bungalow,"49114555",Carmen,Venice,33.98883,-118.46652,Entire home/apt,"175","3","256"
"9487871",Venice Beach House - 1 Block to Beach,"23118355",Ashton,Venice,33.99134,-118.47618,Entire home/apt,"525","14","358"
"9528284",Venice walk-street cottage,"49359050",Barbara,Venice,33.99709,-118.45857,Entire home/apt,"150","2","0"
"9533360",HUGE VENICE 3 BEDROOM BY THE BEACH!!,"24459887",Olga,Venice,33.9907,-118.47701,Entire home/apt,"299","1","53"
"9561621",Sunny Venice Studio by the Beach,"14204407",Sam,Venice,33.99089,-118.47521,Entire home/apt,"110","3","0"
"9562057",Bright and Stylish 1BR in Venice,"31148752",TurnKey,Venice,33.99135,-118.47381,Entire home/apt,"200","2","350"
"9578026",4BR Venice Home w/ Private Guest House &  Garden,"49574486",Israel,Venice,34.00354,-118.46627,Entire home/apt,"650","4","210"
"9593325","Sunny Venice beach apt, pvt master bedroom/bath","49652668",Linda,Venice,33.995,-118.44722,Private room,"70","3","0"
"9614897",Charming Cottage by Venice Canals,"1996458",Adam,Venice,33.98488,-118.46261,Entire home/apt,"145","1","4"
"9617351",1 Bedroom Beach Pad w Parking -M3,"25326961",Alba & Mike,Venice,33.98602,-118.46793,Entire home/apt,"99","31","274"
"9617991",1 Bedroom Venice Beach Apt w Parking-M17,"25326961",Alba & Mike,Venice,33.98647,-118.46808,Entire home/apt,"97","31","238"
"9623051",Venice Beach Master bed + 1 bath,"46514027",Linda,Venice,33.99516,-118.44761,Private room,"75","7","0"
"9628452",Gorgeous beach bungalow!,"26761555",Linda,Venice,33.98619,-118.47025,Entire home/apt,"145","5","270"
"9683720",Contemporary House in Venice,"50020903",Jackie,Venice,33.98607,-118.45608,Entire home/apt,"390","7","346"
"9693962",Hostess Italian/German (moon room ),"24461919",Vicky,Venice,33.99208,-118.45534,Private room,"95","1","288"
"9695989",Italian/German hostess (sun room),"24461919",Vicky,Venice,33.99284,-118.45686,Private room,"73","1","286"
"9716317","3bd, 2ba Venice Bungalow w/ Parking","17683171",Amy,Venice,33.98981,-118.4709,Entire home/apt,"429","3","0"
"9728011","1br beach apt, steps from the sand!","10876587",Chris,Venice,33.98151,-118.46761,Entire home/apt,"200","2","0"
"9729452",Sunny Loft-Like Apt Steps To BEACH!,"10536161",Erik,Venice,33.98846,-118.46638,Entire home/apt,"140","2","154"
"9738167",Lrg -Abbott Kinney- Venice Beach home-dog friendly,"28366224",Kristina,Venice,33.98773,-118.45683,Entire home/apt,"600","4","0"
"9738899",Venice beach bungalow,"45378198",Val,Venice,33.994,-118.47584,Private room,"200","1","87"
"9752284",PRIVATE ROOM IN VENICE - AWESOME!!,"8168305",Keith,Venice,33.98759,-118.45615,Private room,"56","27","269"
"9764668",Venice Beach walk street  Boutique One Bedroom,"8331330",Miri,Venice,33.99459,-118.47539,Entire home/apt,"135","31","0"
"9829717",Exquisite Venice Home,"32810038",Ceylan,Venice,33.9783,-118.46295,Entire home/apt,"1100","7","365"
"9865112",Modern Venice Bungalow - Native Room,"3386487",Emily,Venice,33.99509,-118.45848,Private room,"75","5","33"
"9884357",1 bedroom apt @Venice Beach,"45378198",Val,Venice,33.99321,-118.47614,Entire home/apt,"200","1","0"
"9890525",Venice Beach 1 Bedroom Beautiful Unit Walk Street,"8331330",Miri,Venice,33.99262,-118.47508,Entire home/apt,"130","31","0"
"9905231","New! Super Sweet,  Walk Everywhere Garden Cottage","50934602",Caroline,Venice,34.00375,-118.46104,Entire home/apt,"140","3","118"
"9943793",Bungalow by the Sea on Private Walk Street,"49799894",Frederick,Venice,33.99407,-118.45795,Entire home/apt,"170","3","247"
"9954733",Venice Beach Boardwalk Bungalow,"20581354",Bob,Venice,33.99499,-118.47752,Entire home/apt,"165","3","0"
"9992535",Venice Beach Boutique Modern Studio,"8331330",Miri,Venice,33.97735,-118.46583,Entire home/apt,"125","31","73"
"9995813",Private Bedroom/Bathroom Ocean View Rooftop,"3347126",Elizabeth,Venice,33.98911,-118.47622,Private room,"180","4","165"
"10057031",Venice room for rent West,"51373404",Wendy,Venice,34.00366,-118.46032,Private room,"80","1","335"
"10076900",Gorgeous Beach Bungalow at Abbott Kinney,"27125677",Grant,Venice,33.99343,-118.46381,Entire home/apt,"160","5","0"
"10100874",Venice Beach House Bungalow,"7990509",Daniel,Venice,33.98967,-118.46486,Private room,"65","1","0"
"10107386",Authentic Venice Beach Bungalow,"7745681",Andrea,Venice,33.99377,-118.44934,Entire home/apt,"155","2","0"
"10282695",Modern Masterpiece in Venice,"52887053",Cassidy,Venice,33.9955,-118.47147,Entire home/apt,"600","20","242"
"10320486",Big 5 Bedroom Tiki House in Venice Beach w Parking,"1497881",Helen,Venice,34.00186,-118.46752,Entire home/apt,"511","90","0"
"10344027",Venice Beach Getaway Studio,"41771466",Miranda,Venice,33.989,-118.47288,Entire home/apt,"93","1","0"
"10357606",2 BR/1 BA House on Quiet Walkstreet,"18895034",Kristina,Venice,33.99501,-118.46319,Entire home/apt,"180","2","39"
"10388796","""The Lookout"" Location and Patio!","53331260",Don,Venice,33.99211,-118.46504,Entire home/apt,"115","6","344"
"10410573",Large Abbot Kinney Studio,"12000134",Daniel,Venice,33.98966,-118.45324,Entire home/apt,"100","2","0"
"10428642","VENICE BEACH TOWNHOUSE, STEPS TO THE WATER!!","24459887",Olga,Venice,33.98939,-118.47655,Entire home/apt,"329","1","21"
"10433164",A living Art Gallery at the beach!,"12964888",Jason,Venice,33.98962,-118.47463,Entire home/apt,"260","10","358"
"10434356","""Charlie Chaplin's Old House"" BEST!","53331260",Don,Venice,33.99156,-118.46688,Entire home/apt,"165","6","327"
"10435379",VENICE BEACH OCEANSIDE RETREAT ~ 50 FEET TO BEACH!,"9352017",Sydney,Venice,33.98477,-118.46999,Entire home/apt,"195","5","189"
"10438564",Amazing Venice Beach 1 Bedroom-2400P1,"25326961",Alba & Mike,Venice,33.98322,-118.46758,Entire home/apt,"98","31","316"
"10455533",VENICE BEACH OCEANSIDE GARDEN ~ 50 FEET TO BEACH!,"9352017",Sydney,Venice,33.98488,-118.47073,Entire home/apt,"230","5","278"
"10525730",Decompress on the Balcony at a Serene Venice Beach Apartment,"24869402",Rene,Venice,33.99425,-118.46329,Entire home/apt,"125","2","279"
"10546506",Cozy and private Farmhouse in Venice,"3607382",Daniela,Venice,34.00377,-118.45181,Entire home/apt,"350","5","114"
"10628359",In heart of Venice - walk to the beach - D,"54861617",Sebastian,Venice,33.99131,-118.46886,Entire home/apt,"155","3","11"
"10707679",Off Rose!Close to BEACH!,"20609698",Melissa,Venice,34.00234,-118.46522,Private room,"75","2","66"
"10729729",Venice Modern Beach & Guest House | Sleeps 8,"4656446",A.C.,Venice,33.99514,-118.44946,Entire home/apt,"373","3","153"
"10733959",Venice Loft,"55488467",Amal,Venice,33.99647,-118.46819,Entire home/apt,"295","365","88"
"10783008",Venice Canals Double Bungalow,"2007566",M.,Venice,33.98666,-118.46481,Entire home/apt,"595","2","243"
"10811281",Venice Gorgeous Beach House!,"19649942",Ricardo,Venice,33.98849,-118.47031,Entire home/apt,"690","2","330"
"10813492",A Peaceful Garden Sanctuary in Venice,"20322871",Sepi & Ben,Venice,33.99579,-118.45813,Entire home/apt,"850","3","172"
"10857330",Luxurious Beach Sanctuary Heart of Venice,"1813729",Loulou,Venice,33.99709,-118.46926,Entire home/apt,"160","3","158"
"10908195",cozy venice beach house- spring special,"22819782",Kristen,Venice,33.99428,-118.46944,Entire home/apt,"89","1","365"
"10919444",Chic Venice apartment,"11351063",Aaron,Venice,33.99524,-118.45809,Entire home/apt,"140","4","329"
"10926937",Hip Cool Venice Canal Cottage,"28362090",Linda,Venice,33.98451,-118.46612,Entire home/apt,"175","3","144"
"10995743",Cozy New Vibrant Studio,"56141134",Diana,Venice,33.99562,-118.4489,Entire home/apt,"120","1","33"
"11047622",Private Room Next To Venice Beach,"57328401",Joachim,Venice,33.99106,-118.47115,Private room,"68","2","296"
"11059232","Room for rent, steps from the sand","11084934",Michael,Venice,33.98902,-118.47491,Private room,"110","1","352"
"11100426",(246)3br/2ba  block to Abbot Kinney,"49765",Mike And Chanti Managing 18 Rentals,Venice,33.9936,-118.46478,Entire home/apt,"285","30","88"
"11183298",Bright Modern Venice Hacienda,"20244160",Josh & Cameron,Venice,33.99757,-118.45508,Entire home/apt,"165","2","0"
"11303640",Abbot Kinney 5 Bed Beach House,"45675130",J,Venice,33.99272,-118.47349,Entire home/apt,"400","1","212"
"11321735",Artist Apt 1 blk to Venice Beach: parking+laundry,"59219463",Edmond & Abby,Venice,33.98088,-118.46529,Entire home/apt,"99","1","0"
"11360960",RE-LISTED!!  3 BD/2 BA VENICE BEACH PERFECTION,"1319775",Jennifer,Venice,33.9916,-118.46187,Entire home/apt,"475","3","269"
"11441301",Sunny & Spacious Beach House,"9233328",Elizabeth,Venice,33.99544,-118.47831,Private room,"250","5","365"
"11463704",2 Bedroom 2 Bathroom + AFFORDABLE (new listing!),"8168305",Keith,Venice,33.98912,-118.45624,Entire home/apt,"139","21","225"
"11478003",Charming Studio Close to the Beach,"6638305",Ulrich,Venice,33.99436,-118.46972,Entire home/apt,"118","3","332"
"11479171",Cozy Little Hideaway Near Beach,"6638305",Ulrich,Venice,33.99203,-118.46869,Entire home/apt,"130","3","319"
"11497060",Stay SO CLOSE to the Beach!,"17249996",Alex,Venice,33.99009,-118.47518,Entire home/apt,"120","3","0"
"11497307",Cool Venice Studio near the Ocean and Trendy Restaurants,"60547785",Russ,Venice,33.99151,-118.46841,Entire home/apt,"135","3","55"
"11534569",Come Enjoy the Marina Del Ray,"32810038",Ceylan,Venice,33.97829,-118.46303,Entire home/apt,"1000","7","365"
"11550177","Venice Beach, Steps to the Sand!","7669803",Jody,Venice,33.98149,-118.46723,Entire home/apt,"500","5","0"
"11566255",Petite Private Cottage with Fire Pit,"10309350",Jonelle And David,Venice,33.99781,-118.45716,Entire home/apt,"119","3","309"
"11572662",Amenity-Rich Abbot Kinney Oasis!,"16580573",Jessica,Venice,33.99348,-118.46457,Entire home/apt,"359","2","0"
"11573412",Magical Venice Retreat + Guesthouse -Walk to Beach,"36115965",Alexandria,Venice,33.99539,-118.46413,Entire home/apt,"590","3","87"
"11581443",3 Bedroom/3 Bath/BIG Yard/Steps to the Beach!,"42843537",Vanessa,Venice,33.97997,-118.46705,Entire home/apt,"350","2","104"
"11606802","Venice Retreat & Relax ;)","3939428",Xiou,Venice,34.00354,-118.46153,Entire home/apt,"300","2","358"
"11672615",Gigi's Place,"61976241",Genine,Venice,33.98873,-118.47003,Private room,"75","3","0"
"11692361",Beautiful Mediterranean-Style Venice Beach House,"1859281",Adee & Itay,Venice,34.00106,-118.46551,Entire home/apt,"520","7","117"
"11695184",BEACHSIDE SHANGRA LA,"58734035",Eileen,Venice,33.97356,-118.46273,Private room,"165","2","116"
"11720610",Sunny Family Beach House in Venice,"1590209",Tobias,Venice,33.99039,-118.46595,Entire home/apt,"239","13","273"
"11735268",30 Feet from the Sand!,"50703620",Daniel,Venice,33.97826,-118.4656,Entire home/apt,"285","3","255"
"11755000",Cottage de Charme à Venice,"27261368",Frédérique,Venice,33.99274,-118.47776,Entire home/apt,"378","3","293"
"11842362","Sunny Apt, walk to Venice Beach","30319",Cristina,Venice,33.99724,-118.4765,Entire home/apt,"195","2","359"
"11844188",Room w private bathroom two blocks from beach,"1552100",Sam,Venice,33.97798,-118.46408,Private room,"85","2","0"
"11871685",Charming 1925 Spanish-style Home in Venice,"53935095",Suellen & Michael,Venice,33.99775,-118.45647,Entire home/apt,"295","7","0"
"11895638",The OWL's Nest,"30000628",Lindsey,Venice,33.99049,-118.47393,Entire home/apt,"120","2","0"
"11907498",Private Bedroom - Steps To Beach!,"63520609",Brenna,Venice,33.98393,-118.46903,Private room,"82","3","0"
"11926240",Remodeled Venice Home and Private Yard Blocks from the Beach,"5926470",Owen,Venice,33.99664,-118.46592,Entire home/apt,"279","1","297"
"11931470",Gem On The Sand,"63442981",Amber,Venice,33.96708,-118.45567,Entire home/apt,"400","2","71"
"12021293",Venice Beach Bungalow,"64319430",Haley,Venice,33.99257,-118.47014,Entire home/apt,"170","1","16"
"12024356",Beautiful Marina 3Bed Steps to Sand & Venice Pier!,"5516813",Joel,Venice,33.98005,-118.46533,Entire home/apt,"425","1","350"
"12024764",4bed Penthouse with sunny ocean view rooftop deck!,"5516813",Joel,Venice,33.9784,-118.46655,Entire home/apt,"500","1","300"
"12024903","Spacious Marina Beach Studio, Steps to Sand & Pier","5516813",Joel,Venice,33.97873,-118.46559,Entire home/apt,"150","1","357"
"12038456",Venice Lrg+Perfect 2 Bed/Steps2 Sand oceanvu patio,"36081874",Julie,Venice,33.97742,-118.46409,Entire home/apt,"197","2","164"
"12094705",Venice Beach | Steps to Boardwalk | Ocean View,"763972",Kristen,Venice,33.98933,-118.47453,Private room,"80","3","6"
"12111023",OCEAN VIEW! 1 block to the beach!,"3978864",Kim,Venice,33.99379,-118.47799,Entire home/apt,"155","2","17"
"12129295",Modern Beach Retreat,"21416882",Rick,Venice,33.97721,-118.46434,Entire home/apt,"849","6","365"
"12130232",Cozy Studio minutes from the beach,"65070562",Liezl,Venice,33.99461,-118.45007,Entire home/apt,"82","30","0"
